transaction_id,customer_id,main_account_number,transaction_date,amount,debit_credit,description,merchant,category,payment_method,organization_indicator,currency,business_responsible,balance
fa97c339-14c0-4a43-9ed1-6efd1db1ace0,7b360740-1c7d-4f6c-944b-c5ae8a1139d7,GB76USFY26801824225358,2024-10-21,136.1,credit,SEPA DD ROBINSON LTD MANDATE MAND1935,Reed PLC,Equipment & Maintenance,Debit Card,Company,EUR,Daniel Wagner,95496.64
11a02e94-f2f5-4d42-8890-c39e7eec460d,408f72fa-0443-4c05-8bc5-4916725b1781,GB11PJCZ40703491074065,2024-10-21,489.75,debit,CARD PAYMENT ALLEN-PETERSEN NEW MARIAFORT,Baldwin-Baker,Business Insurance,Debit Card,Company,EUR,Jamie Arnold,207126.2
edc21dfa-466b-4977-9309-9f4b21488095,b9b48deb-b6bc-4306-a6ec-dba2f0c52cf9,GB41CPLG61706171366572,2024-10-22,327.78,credit,PAYMENT MORRIS-FOSTER ORD442169,"Sanford, Steele and Dunn",Recruiting & Hiring,Debit Card,Company,EUR,Allison Hill,461251.58
b2e7b2b0-2526-401f-918d-f9ac6653f4ea,51e4e5ce-7620-4a92-bd0a-00646a2a3f54,GB02DSNX42152265576769,2024-10-22,716.26,debit,PAYMENT SOTO-COLLINS ORD044132,Hanna Ltd,Healthcare & Medical Expenses,Credit Card,Individual,EUR,Abigail Shaffer,10483.74
2f6b37e9-c441-40b4-8261-b0099e854afa,4f0e7731-e6e0-40ec-985b-5611f7c2f631,GB26LTUH42967111483753,2024-10-22,964.36,credit,PAYMENT WILLIS-JOHNSON ORD285387,Henry-Phillips,Business Insurance,Mobile Payment,Company,EUR,Allison Hill,293238.25
85195f2a-2252-40b5-964c-50d11a0359cc,160f8c6c-4a66-4326-8ff9-c65a1a44dbae,GB56JMNY59051518644925,2024-10-22,624.22,credit,PURCHASE BOOKER INC ORD908924,Schmitt-Brennan,Groceries,Debit Card,Individual,EUR,Noah Rhodes,44895.62
1e731124-3fed-4d47-aa9f-17348bae04ed,0be4fac0-6f8a-4a4e-b4c5-66c02dc5ddd5,GB35ZMQJ86661889241418,2024-10-22,206.89,credit,"SUBSCRIPTION MEJIA, GONZALEZ AND OBRIEN INV48816",Shepard LLC,Office Supplies,Credit Card,Company,EUR,Michele Williams,491807.97
9f0140c4-6cb7-48a8-b8fa-352eca3a3fa0,4605539d-ba7c-4e22-8ee4-f0227b2272e6,GB98HXBM73830284395995,2024-10-22,758.96,credit,CREDIT KING-MONTGOMERY SALARY NOVEMBER,"Gonzalez, Klein and Holmes",Payroll & Salaries,Mobile Payment,Company,EUR,Jamie Arnold,215499.42
4ffc71c0-e088-44e1-90b0-9c15d035c3ca,60a1cac0-a215-4c9a-bf12-7937ca27bb43,GB60ADIF94019655698169,2024-10-22,125.29,debit,"SEPA DD REED, HAYES AND LEE MANDATE MAND0387",King-Grant,Corporate Events & Sponsorships,Debit Card,Company,EUR,Lisa Hensley,6986.97
2cab07c2-6b34-49b5-92c3-c31a79a5009d,6c4e5979-722d-46a4-b155-797ca9d38d42,GB44LVYX49733484344375,2024-10-22,430.37,credit,DIRECT DEBIT ROBERTS-HAHN INV12704,Roberts-Chavez,Utilities,Credit Card,Individual,EUR,Daniel Wagner,12261.79
da07d245-2bc8-468a-98f0-3ffd1ac7567c,be0d5144-0e1a-4cc2-a4d9-8e1bf7d12f50,GB79NMHM58074120948181,2024-10-22,888.86,debit,DIRECT DEBIT FOLEY LLC INV27585,Benson-Carpenter,Clothing & Accessories,Debit Card,Individual,EUR,Monica Herrera,13594.07
7a780c42-80c1-460e-896a-897126039a95,ab9479d4-39e7-448c-9089-032befad64bf,GB34THHE72795687833918,2024-10-22,792.61,credit,TRANSFER FROM JOSEPH HUNT INV47272,"Fischer, Jackson and Lewis",Research & Development,Credit Card,Company,EUR,Gina Moore,183924.48
eb8058d9-3708-4e5c-938d-b67960730caf,75933aa4-e5db-4153-93a9-9cb45a9d064e,GB07NNUB32420448207001,2024-10-22,492.45,credit,PURCHASE MCDONALD PLC ORD352190,"Cain, Powell and Kaufman",Transportation,Debit Card,Individual,EUR,Angie Henderson,29125.19
032ffa01-5f81-4d70-b969-07ba9986697a,6fc6c4c2-8f88-47c5-b224-11f87b50e047,GB58OUWD61768802942409,2024-10-22,646.9,credit,"CARD PAYMENT ESPARZA, HUDSON AND LAWSON LAKE ASHLEYSIDE",Estes-Mason,Marketing & Advertising,Credit Card,Company,EUR,Michele Williams,380976.55
5fd883db-d525-4dfd-96af-89d246003f73,7114c08a-aa3a-4cd3-91fe-0031409afe1a,GB98WGCS31491905865185,2024-10-22,834.83,credit,"PAYMENT JOHNSON, WALLACE AND MARTIN ORD392688",Walters-Henderson,Manufacturing & Raw Materials,Debit Card,Company,EUR,Angie Henderson,190376.35
eb657688-8ec3-4ec6-8444-8819006f70c8,8d656f86-1e13-4665-a110-8b71b3f56952,GB07GZEK25002921851569,2024-10-22,553.92,credit,CREDIT WHITE INC SALARY AUGUST,"Hernandez, Good and Vaughn",Transportation,Debit Card,Individual,EUR,Michele Williams,49763.31
9fdb9b14-fdc6-4657-80ff-5003a74c5d45,a9f16181-68d3-442f-a6c2-4ec653fd81e9,GB10XIYO07200642569087,2024-10-23,329.39,credit,SUBSCRIPTION ANDRADE LLC INV65027,Brown LLC,Transportation,Credit Card,Individual,EUR,Noah Rhodes,19464.38
0228da31-1a2e-4e37-8afe-77fe53026467,341ef8e3-01d8-4b45-84b9-4828e7171cc1,GB92QDVO53443009109391,2024-10-23,949.86,credit,TRANSFER FROM BECKY HERNANDEZ INV60077,"Pierce, Cameron and Willis",Manufacturing & Raw Materials,Debit Card,Company,EUR,Gina Moore,151792.88
a8756986-179e-4c42-8161-116815e9c198,cf97e07f-515c-4e55-af1a-2da4d88b2fb8,GB06RHSH01031051834738,2024-10-23,629.68,debit,ONLINE PAYMENT HALL LTD ORDER ORD300644,"Price, Johnson and Wright",Healthcare & Medical Expenses,Credit Card,Individual,EUR,Gabrielle Davis,13601.95
4758a5a0-1222-413b-b822-efa34ee69bf6,1c92a688-73ef-4e4c-9a40-e06592b5c8d0,GB41TRAX06155810835832,2024-10-23,885.74,debit,"ONLINE PAYMENT LOPEZ, HARRIS AND CURTIS ORDER ORD036584","Stephens, Richardson and Lowe",Recruiting & Hiring,Credit Card,Company,EUR,Cristian Santos,479089.68
15265f3a-386e-44bf-b3a7-119c7a0684c7,00cf86ba-76f4-4f7b-b6f7-65a63608ccd0,GB95XNQD17758917839084,2024-10-23,962.54,credit,TRANSFER TO MARTIN ADAMS GB80MDSR51981798740798,"Mendoza, Hall and Rodriguez",Security Services,Mobile Payment,Company,EUR,Lisa Hensley,400251.76
6d1a08fc-345a-42e8-84c1-71c2e9b9601d,1878c136-a92e-4e91-8e30-0e82feae8e2d,GB65BYUT47985158328182,2024-10-23,212.2,debit,TRANSFER TO STEPHANIE KELLY GB20JLAP34257377795057,"Jimenez, Cantrell and Anderson",Manufacturing & Raw Materials,Mobile Payment,Company,EUR,Lisa Hensley,86637.02
01c097cb-d6c5-495e-b623-50a87aea1cb8,39850769-c504-450f-9dee-d895676c842d,GB61IEUT00185132797245,2024-10-23,437.81,credit,TRANSFER FROM ANDREW COLE INV58804,Smith-Hayes,Professional Services,Credit Card,Company,EUR,Noah Rhodes,465683.49
cc8b3cb7-e4ea-4dbf-9ab4-a8b3a6f64420,ecb25d7b-9fc5-42f5-8510-5f306e1d68a8,GB12MFUP12863917410119,2024-10-23,103.81,debit,PAYMENT BUCK LTD ORD268106,Mcdaniel Ltd,Manufacturing & Raw Materials,Debit Card,Company,EUR,Gina Moore,213791.86
b887d30c-9a69-4831-8664-05131899b00f,867ce73b-ec25-4c18-8fb8-deb2b2fab31b,GB42FVGP41678725686211,2024-10-23,902.61,debit,"PURCHASE ACOSTA, INGRAM AND WALLACE ORD199464",Archer Ltd,Groceries,Credit Card,Individual,EUR,Angie Henderson,36628.36
72642bb8-020b-407a-816f-fc35a192d7ce,f467e718-dce2-4390-b9b6-f1e3a69b2134,GB44PVOE94209548149737,2024-10-23,151.88,credit,CARD PAYMENT ALLEN LTD WEST DEBORAHMOUTH,Graves-Wright,Travel & Hospitality,Credit Card,Company,EUR,Allison Hill,482420.13
840ffeac-39d4-455f-9da8-01a2caf9ef3a,cb4d6824-1622-4280-b787-3b08e51b3c3b,GB71GIPO43326831901302,2024-10-23,114.84,credit,CREDIT MOORE GROUP SALARY MARCH,"Curry, Clark and Hull",Manufacturing & Raw Materials,Debit Card,Company,EUR,Connie Lawrence,88207.94
b49dd662-a7a6-40ea-838b-c8e2f518d171,9079581b-e8f5-44bb-958b-c1f7eb9be744,GB14IXSY89413435240824,2024-10-23,251.24,debit,UTILITY BILL ELLIOTT PLC INV47519,"Mckay, Watson and Cochran",Gifts & Donations,Mobile Payment,Individual,EUR,Angie Henderson,22751.0
a2885241-14ae-48ba-9c65-8cc09862185d,e60d6d02-0185-4535-88a2-dd1877841445,GB57RXGB46990139837354,2024-10-24,540.55,debit,PURCHASE BARNES-HO ORD651220,Anderson PLC,Utilities,Mobile Payment,Individual,EUR,Jamie Arnold,8948.45
c01eb927-aa30-4cc8-bf42-91cfc58447b1,cfe938fd-ff4e-48ff-9ab5-30db05595525,GB92SPQX77293430107139,2024-10-24,185.64,credit,CARD PAYMENT GROSS PLC BAKERFORT,Harris-Hall,Corporate Events & Sponsorships,Credit Card,Company,EUR,Michele Williams,228157.99
ee6f8ac8-1c54-49fb-998c-a41de219911c,0314af7e-cc62-44e4-8ccb-a15043d63222,GB20MKSD71357852945637,2024-10-24,881.04,debit,TRANSFER FROM REBECCA NGUYEN INV63729,Harris-Gray,Insurance,Mobile Payment,Individual,EUR,Abigail Shaffer,11403.27
19db7d7b-859d-4a2e-a4e0-da941f9ace7f,6eb34252-f661-4ebb-bdd3-8c1cae966b31,GB30KNXQ18209679042271,2024-10-24,222.68,debit,"CARD PAYMENT BOOKER, YU AND HART EAST CHARLESBOROUGH",Torres Ltd,Childcare & Babysitting,Mobile Payment,Individual,EUR,Michele Williams,13281.37
2d8e1061-f22d-4363-a867-c6ada227cba0,0ac43d99-fe3c-4d86-bd48-bb666b180b79,GB23CRRX12520566474231,2024-10-24,991.71,debit,TRANSFER FROM ROY ANDERSON INV05758,"Morgan, Brown and Smith",Entertainment,Mobile Payment,Individual,EUR,Ryan Munoz,31117.36
6959f93f-fc77-4d34-b309-2f68042b8727,8574b246-eda3-4e20-87cd-539287f85744,GB76EMVA78701041591497,2024-10-24,547.92,debit,"CREDIT KNIGHT, MORGAN AND WEST SALARY NOVEMBER","Adams, Ford and Lee",Pet Care & Supplies,Debit Card,Individual,EUR,Michele Williams,36575.51
82d59cc4-8e34-4a00-a7a2-04cda8db65bd,2108cb89-24db-4708-9b60-d88d32d3c52e,GB95RVUZ70320320742761,2024-10-24,549.24,debit,SEPA DD ANDERSON-PATTON MANDATE MAND7080,"Scott, Lee and Mathis",Groceries,Credit Card,Individual,EUR,Gina Moore,6284.23
412cfa78-5732-4f12-ad11-6d3b97cd1b58,8baa600f-a4c7-4169-a58a-9847355d3801,GB78ARRN00848408621182,2024-10-24,245.69,credit,TRANSFER TO KEVIN BROOKS GB61BRVJ53041685360977,Klein Ltd,Fitness & Wellness,Credit Card,Individual,EUR,Noah Rhodes,23014.17
f944d5b3-b97e-4281-b73f-d88ed0e0db59,d0b9a443-5ce4-4cf4-89f0-b8d52597eb3d,GB06KTTQ05626565045547,2024-10-24,117.44,debit,CREDIT MARTIN-TURNER SALARY MARCH,"Carrillo, Perkins and Baker",Professional Services,Credit Card,Company,EUR,Noah Rhodes,263009.49
c9edaea5-6e95-41c4-8e64-73523305f319,eff490ce-6078-41b8-8229-f234fcd26aa0,GB62UPMU72423884969653,2024-10-24,983.05,debit,CARD PAYMENT CARTER-HINTON ZUNIGAMOUTH,"Peck, Barber and Lewis",Travel,Debit Card,Individual,EUR,Angie Henderson,5157.52
c9112ff5-9594-4969-ae4a-acd4df1bcd48,3615494c-71b6-41c1-9739-8da210283196,GB97ZZUT29831687397740,2024-10-24,288.99,credit,SEPA DD LOWERY INC MANDATE MAND4469,Fox and Sons,Utilities,Mobile Payment,Individual,EUR,Cristian Santos,23974.85
7879b15b-be3e-4314-8f74-1588e2a49108,418ce875-6f21-4356-beca-ce6fce3c02e6,GB58QSKD71870262174596,2024-10-25,821.87,credit,CREDIT SMITH-BARNES SALARY MAY,Villarreal-Murphy,Employee Benefits,Mobile Payment,Company,EUR,Jamie Arnold,171357.65
edc40e39-f596-45f4-944a-ddd6ab680c5d,0761a38f-f4f3-4f08-bc0a-96b511d41e33,GB14NSVZ22219693792374,2024-10-25,89.04,credit,DIRECT DEBIT WAGNER LTD INV58587,Davis-Foley,Clothing & Accessories,Debit Card,Individual,EUR,Angie Henderson,18795.35
6140416f-4634-4f9e-a3b5-fb48ca64c3d0,377bd8af-c0b6-40ff-80f6-0f9fe16304fc,GB91PBOL87771215134228,2024-10-25,880.87,credit,TRANSFER FROM JOSHUA HORNE INV23094,Black-Morgan,Professional Services,Credit Card,Company,EUR,Dylan Miller,377088.9
31aedc1b-e602-4477-8a44-ec963c28d0fb,921bb998-2c6a-40da-b119-96effa1e8469,GB60GIBW60883561595148,2024-10-25,862.63,debit,"PURCHASE VINCENT, MACK AND CARR ORD864797",Moore PLC,Pet Care & Supplies,Debit Card,Individual,EUR,Jamie Arnold,42831.99
09dd7690-aa8a-4b4b-9e49-6ce979775113,4d358715-c502-4ab2-9f24-63aca9ff0109,GB30YNRC47214586833901,2024-10-25,172.03,credit,TRANSFER TO BRENDA PHILLIPS GB64NTYF82199335488914,Rodriguez-Guzman,Transportation,Credit Card,Individual,EUR,Noah Rhodes,17014.39
5f158d44-4943-4e2c-b6bf-3884da6892be,c9d15c1d-320c-4974-b5f7-6dc30e9283c1,GB28UWLP17320309376184,2024-10-25,232.85,credit,"SEPA DD SNOW, BURNETT AND CARTER MANDATE MAND6503","Hill, Doyle and Francis",Childcare & Babysitting,Debit Card,Individual,EUR,Cristian Santos,48990.95
478b9975-f2c0-464b-a981-08fff252008f,f1549010-8428-4e3d-b4f0-eec2432e564e,GB67XEIF95431652669300,2024-10-25,787.06,debit,SUBSCRIPTION MCCOY PLC INV67462,"Olson, Mays and Jackson",Gifts & Donations,Mobile Payment,Individual,EUR,Dylan Miller,5493.98
796a0fc2-7717-4733-b7ff-e4ea4801760e,f9592b05-b1f8-447b-9a72-db7b6a7ecf94,GB86LMOY98250714611254,2024-10-26,995.17,credit,PAYMENT WALL GROUP ORD837192,Bailey PLC,Clothing & Accessories,Credit Card,Individual,EUR,Noah Rhodes,32366.4
6fb28402-fde9-4299-943a-cfdd8032b7ea,e74d93e0-8b6a-4114-aeac-c6f0bdebeb5e,GB66AAVC19721811437447,2024-10-26,466.48,credit,UTILITY BILL RHODES-JOHNSON INV43092,"Bass, Steele and Mcguire",Energy & Fuel,Mobile Payment,Company,EUR,Ryan Munoz,134787.23
1bcfef25-47a9-4316-bad4-1c38f500eb01,0739837f-39f7-40ec-ada6-912081fff2a7,GB77BZVQ90714014011939,2024-10-26,57.59,debit,SUBSCRIPTION HAMMOND INC INV62925,Smith-Green,Clothing & Accessories,Credit Card,Individual,EUR,Lisa Hensley,27044.49
e86e5ceb-1aa3-46a2-9dae-a89ce9a5879b,def4cb19-6f28-450e-b95f-d63b78252717,GB42XIFI08916498373543,2024-10-26,266.69,credit,SEPA DD JOHNSON PLC MANDATE MAND2302,Jordan-Mcintyre,Clothing & Accessories,Debit Card,Individual,EUR,Monica Herrera,9811.09
932a1ffe-5384-4501-b183-5649e3096011,80ffe980-e33d-4fa5-a16b-d765cb6f66b5,GB86TBJV21020275884252,2024-10-26,13.68,credit,TRANSFER FROM SEAN BRADFORD INV97095,Peck Ltd,Home & Furniture,Mobile Payment,Individual,EUR,Connie Lawrence,43919.83
bd48424e-df49-425d-8d87-242bb2a8f39b,8b1a2796-1d8d-4074-916c-4c0e9e4e7563,GB36WJOB90063353310600,2024-10-26,631.02,debit,"CREDIT WARD, MONTOYA AND WILKINSON SALARY MAY",Allen-Mcgee,Entertainment,Credit Card,Individual,EUR,Allison Hill,8682.35
06df2b68-a642-4676-a162-9387b7e59486,7aef6255-ac23-4cbf-8b6a-0963ccc60d86,GB36DUVJ62730147195979,2024-10-26,309.34,credit,PAYMENT FERGUSON-COLLINS ORD085673,Roach-Smith,Clothing & Accessories,Debit Card,Individual,EUR,Noah Rhodes,34098.04
7abd0e7c-c960-4222-a83b-ad1d458be6c6,b6c01295-52ba-4c61-b600-67c0f071842d,GB97ZZUT29831687397740,2024-10-27,584.93,credit,"ONLINE PAYMENT NELSON, PARKER AND MCNEIL ORDER ORD728988",Lee-Colon,Personal Care,Credit Card,Individual,EUR,Cristian Santos,24559.78
219a56a9-ff47-45b1-a5f5-9c7cb58f9d2a,405eb438-b270-4940-a60b-e6ae814af48c,GB43YANE31203875099770,2024-10-27,37.69,credit,"DIRECT DEBIT MUNOZ, GONZALEZ AND MENDOZA INV82448",Kent-Baker,Financial Services,Debit Card,Individual,EUR,Michele Williams,13295.8
4a489397-7c23-4e89-b7f4-a90e2e6ade60,a38984af-e2d5-40e8-8ca6-790d34eca6ca,GB54OEZO88957986872774,2024-10-27,487.15,credit,DIRECT DEBIT ROBERTS LLC INV47260,Diaz-Mendez,IT & Cloud Services,Mobile Payment,Company,EUR,Ryan Munoz,209601.17
2ff9acda-2297-4c72-905d-a284f9a35cc1,ad091dc0-fb5f-4be6-bce0-543d739ac7d3,GB39DTKU62525715099768,2024-10-27,224.01,debit,TRANSFER TO RAYMOND BROWN GB38SRQO19855658859621,"Duke, Flores and Kennedy",Software & Subscriptions,Credit Card,Company,EUR,Angie Henderson,372071.04
2a00003e-4b6e-4454-82de-affb2fb672bb,18f59446-c3ce-4fcb-8665-f861221392d9,GB53EHMW23166587603669,2024-10-27,74.71,debit,ONLINE PAYMENT MCCARTHY PLC ORDER ORD340305,Gates-Austin,Pet Care & Supplies,Debit Card,Individual,EUR,Allison Hill,36884.41
78e6c905-cdf2-4607-b746-87fd1c88b791,2d3204bb-d2f2-46e0-b317-508a49e731e9,GB21WAYS67054668893734,2024-10-27,345.76,credit,"PURCHASE PEREZ, THOMPSON AND THOMAS ORD933698","Hoffman, Brown and Smith",Housing & Rent,Credit Card,Individual,EUR,Lisa Hensley,26398.34
e679af5a-4a7b-41e1-a5c5-aa1ea434e2a2,5a862877-b5e7-45a5-bada-68ac0b764072,GB68FIAP87541815632686,2024-10-27,434.28,credit,SUBSCRIPTION SMITH PLC INV99233,Williams-Thomas,Home & Furniture,Debit Card,Individual,EUR,Noah Rhodes,10887.62
77b7b77e-b9cb-45e5-9f97-4e9485c7ff42,3d16f5b7-c475-4c4a-a4c2-e13e5c6fd310,GB20JKMK22036849951542,2024-10-27,982.51,credit,"CREDIT ROBERTS, RICHARDS AND GONZALEZ SALARY APRIL",Turner Ltd,IT & Cloud Services,Debit Card,Company,EUR,Daniel Wagner,156617.66
1d1ab5ac-9515-4646-b8e5-d5c2e770ae90,4a1888b3-12d1-410c-bcc6-efaa12682918,GB68FIAP87541815632686,2024-10-27,302.2,debit,SUBSCRIPTION HUMPHREY AND SONS INV39574,Mendoza and Sons,Financial Services,Mobile Payment,Individual,EUR,Noah Rhodes,10585.42
a68ea93a-73bc-4ff9-807f-bbab8a2da38c,27725cf5-7d84-49c0-b5cc-200e8a4b70bb,GB43YANE31203875099770,2024-10-27,454.15,debit,"ONLINE PAYMENT BROWN, HERNANDEZ AND MCGRATH ORDER ORD915678",Scott-Adams,Transportation,Debit Card,Individual,EUR,Michele Williams,12841.65
6ecdf98c-0078-4230-83e4-7cb54f5ebe16,6385c4b6-ea80-4576-af53-dd81bfe2e847,GB53CHLJ27849808412411,2024-10-27,71.05,credit,"CREDIT STEWART, SAWYER AND GARCIA SALARY FEBRUARY",Fernandez-George,IT & Cloud Services,Credit Card,Company,EUR,Angie Henderson,328367.86
cc22740e-f115-4484-ac90-209756b8eff1,44b57922-8c3c-4b6e-89b5-497f8946175f,GB34BDFB45561100225579,2024-10-27,548.18,credit,ONLINE PAYMENT ROSS-HUANG ORDER ORD892709,"Gordon, Hall and Norman",Research & Development,Debit Card,Company,EUR,Monica Herrera,20252.5
e273a7fd-100c-49a1-bc6a-48b9eb64fba9,8ef70156-ed9b-45e9-963a-229f83b40e3b,GB19EPAQ08697829221699,2024-10-27,396.52,credit,"DIRECT DEBIT SCHAEFER, COPELAND AND ELLIS INV23514","Diaz, Williams and Martin",Entertainment,Debit Card,Individual,EUR,Ryan Munoz,40992.39
c083ee00-e3d9-442f-99e9-2f04623af4d3,8a409d80-f732-4cb2-aef6-a29df7dc9b54,GB11PRZO00505061387829,2024-10-28,681.96,credit,TRANSFER FROM PAUL FARLEY INV20576,Ramirez-May,Manufacturing & Raw Materials,Mobile Payment,Company,EUR,Gina Moore,209836.23
82a1bd00-2d89-4bf1-aace-a715e2691f3c,02c8de3b-8dfc-49f8-bd3b-f5a2bedd0dd1,GB26GWDV03032432983954,2024-10-28,400.33,credit,TRANSFER TO STEPHANIE SALAZAR GB88CUBI71649545844657,"Potts, Sanchez and Ochoa",Personal Care,Debit Card,Individual,EUR,Dylan Miller,37787.56
e84f55d0-9554-422d-9dd1-84dc62255dd3,dbddc563-fc2f-49d4-8ba5-422568955c4f,GB96RAUX91901581449147,2024-10-28,57.06,credit,CREDIT FERGUSON INC SALARY AUGUST,Pacheco and Sons,Clothing & Accessories,Mobile Payment,Individual,EUR,Angie Henderson,6004.6
56ceb77d-1fd2-448d-b13d-e2b37fe2e32e,b1fe8f6a-3919-489c-bbc1-a2feddd603ab,GB22GTRS09837801820433,2024-10-28,448.21,debit,"PURCHASE LAM, MARTINEZ AND THOMAS ORD978858",Sloan-Harmon,Healthcare & Medical Expenses,Credit Card,Individual,EUR,Gina Moore,41443.58
0681a591-b6c9-43ab-9707-9ee884b7cd5f,0e7e4bb5-0502-46ff-9b8a-6db5ac68f7e5,GB60OHNK76615654527111,2024-10-28,640.8,debit,PAYMENT ROSS-CROSS ORD353862,"Castillo, Brady and Green",Personal Care,Debit Card,Individual,EUR,Gina Moore,25815.46
9879a142-c3eb-4c52-b052-61559afdbefc,5847a8dd-e5fe-459c-aa91-b7f6e2a01803,GB34LVXW86926179640537,2024-10-28,389.14,debit,UTILITY BILL DUNN-HENRY INV80840,Simon-Holmes,Manufacturing & Raw Materials,Debit Card,Company,EUR,Gabrielle Davis,54223.99
c21cb2c0-9735-4b00-af19-dd977bc3eba5,9f536b8a-d13d-4e43-a0f2-4d218ce146da,GB79MAFO34151488814311,2024-10-28,885.85,debit,"PURCHASE PHILLIPS, SANCHEZ AND BROWN ORD451885","Briggs, George and Garcia",Utilities,Credit Card,Individual,EUR,Noah Rhodes,47955.0
e5acc711-efd2-48b1-bc25-1e64e6d5bed1,d9503963-442b-41d5-91a8-dd10356120e1,GB68UGZC53779599594652,2024-10-28,437.48,credit,TRANSFER FROM ZACHARY WILLIAMS INV52541,Williams-Jones,Software & Subscriptions,Debit Card,Company,EUR,Jamie Arnold,80168.66
0440a70e-aa21-4d16-9e57-76bf061cb8cc,0e025137-7359-4e6f-864a-ffe7dd86d118,GB21COFW71551884422583,2024-10-28,781.24,credit,UTILITY BILL BENJAMIN-CARPENTER INV20030,Rodgers Ltd,Personal Care,Credit Card,Individual,EUR,Michele Williams,4084.75
2dabb839-8173-487f-be59-4d1dc8feb5dc,c34b9ddb-6b19-42af-bb4c-40b8619cb51f,GB55IEWO03120735647570,2024-10-28,843.05,debit,SUBSCRIPTION THOMPSON-ANDERSON INV74909,"Rogers, Williams and Figueroa",Warehousing & Storage,Mobile Payment,Company,EUR,Michele Williams,193032.28
f6f7bd4f-c0d2-4b64-9bc9-92519f311408,ea425159-34c4-4c7a-b80b-05c9f976ec36,GB22UORK76084958803955,2024-10-28,39.72,debit,PAYMENT CARPENTER-INGRAM ORD467568,Barnes-Henderson,Research & Development,Debit Card,Company,EUR,Monica Herrera,436846.99
b3cd7584-bdfe-4abf-89b5-061bda1f75cb,b50b4883-b42b-44f0-89aa-7b7207731cc6,GB28VDQQ39774573144158,2024-10-29,733.07,credit,UTILITY BILL FARRELL-SCHWARTZ INV17929,"Christensen, Rich and Pacheco",IT & Cloud Services,Mobile Payment,Company,EUR,Abigail Shaffer,48925.29
4e47a4dc-07e3-448e-80f8-a9ea9c29cb07,6c831cc0-4016-4d09-bf2b-0f7053262b75,GB68WSES95562053364525,2024-10-29,853.0,credit,TRANSFER FROM ANGELA THOMPSON INV97680,"Grant, Duran and Dominguez",Entertainment,Credit Card,Individual,EUR,Jamie Arnold,3738.96
dc214528-4f71-45af-bd14-42fd377bc32b,da90876b-f019-496d-befc-ed94828e2636,GB27YMQQ62392407581814,2024-10-29,207.28,debit,"SEPA DD MCGRATH, ELLIOTT AND DUNLAP MANDATE MAND4375",Everett PLC,Education & Tuition,Mobile Payment,Individual,EUR,Cristian Santos,34117.52
c2be49a7-1a74-4c1d-9535-a19f372c3a60,8454598c-e467-4be6-8954-4a3f9df4c736,GB69UZCR34404963919195,2024-10-29,161.89,credit,UTILITY BILL JARVIS AND SONS INV31399,Navarro and Sons,Utilities,Mobile Payment,Individual,EUR,Gabrielle Davis,24356.72
edef2191-5085-46ed-b2a7-baac656aaa71,308e38cf-9a99-4a04-b876-7956ba710154,GB11HXVG31279757366096,2024-10-29,347.19,credit,SEPA DD DODSON LTD MANDATE MAND9601,"Ramsey, Lee and Morrison",Travel,Debit Card,Individual,EUR,Ryan Munoz,13496.23
618eb400-fbcf-4a1e-8bb4-167336e4006a,cd3eb23d-730e-4fde-944b-d680fa9a478d,GB22FARK07698640790569,2024-10-29,426.51,credit,ONLINE PAYMENT PRESTON GROUP ORDER ORD374229,Thomas Ltd,Travel & Hospitality,Mobile Payment,Company,EUR,Lisa Hensley,252238.1
58da1d7f-2051-411c-b594-425df96ba67c,09e8d6ae-db4d-4f70-87e5-9a99853291aa,GB11PJCZ40703491074065,2024-10-29,511.93,debit,"PURCHASE VARGAS, CHANG AND PRICE ORD872933",Robinson-Gilbert,Utilities & Rent,Mobile Payment,Company,EUR,Jamie Arnold,206614.27
74cdfeed-c519-41bf-8511-aab9a9540e1a,bc81db51-4558-46d5-b321-cf8307fd6d16,GB83ZNDE87585756766708,2024-10-29,663.57,credit,"UTILITY BILL HODGES, COMPTON AND SMITH INV21088","Shaw, Harris and Greer",Clothing & Accessories,Debit Card,Individual,EUR,Monica Herrera,25330.82
3c45c399-4b11-48bb-a09b-6396bb1f7519,d0daaeb6-cf10-402a-90ac-f3f65e8321c0,GB77DQVC02203173109678,2024-10-29,211.26,credit,PAYMENT CAREY LTD ORD665811,Reyes-Sullivan,Equipment & Maintenance,Mobile Payment,Company,EUR,Dylan Miller,166837.81
1e6fa48c-9506-4e30-b1ff-a9a1d8947e71,892fa04c-12ef-48f3-a084-cc0e3baad71c,GB33MFBZ56341115950342,2024-10-30,110.23,credit,DIRECT DEBIT DORSEY-LONG INV42293,Parker-Torres,Housing & Rent,Mobile Payment,Individual,EUR,Jamie Arnold,33726.04
9c89ed28-4873-4031-a21e-69a36407ff97,a547802c-01f6-4f2f-95f0-2fadce1348d6,GB74LYEJ72863330212606,2024-10-30,969.36,credit,TRANSFER TO MICHAEL RICHARDSON GB20IOXV02054974954767,Delacruz-Johnson,Travel,Mobile Payment,Individual,EUR,Dylan Miller,6185.81
9acc1756-1a12-4903-beb9-d575e6fc1821,77a146b8-cdfe-4434-9543-4371d0a78190,GB66TDVT65701329022784,2024-10-30,457.02,debit,"UTILITY BILL GARCIA, PHAM AND SERRANO INV32890","Le, Shaw and Schultz",Electronics,Mobile Payment,Individual,EUR,Michele Williams,35863.15
